1083 0.000000 1083 y 236.099 298.800 0.250 0.433 345.0 n - - y 170.0 [312.558 327.462 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1099 0.000000 1099 y 236.133 298.552 0.250 0.433 345.0 n - - y 170.0 [314.972 328.109 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1116 0.000000 1116 y 236.167 298.304 0.250 0.433 345.0 n - - y 170.0 [317.387 328.756 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1133 0.000000 1133 y 236.202 298.057 0.250 0.433 345.0 n - - y 170.0 [319.802 329.403 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1149 0.000000 1149 y 236.238 297.809 0.250 0.433 345.0 n - - y 170.0 [322.217 330.050 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1166 0.000000 1166 y 236.274 297.562 0.250 0.433 345.0 n - - y 170.0 [324.632 330.697 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1183 0.000000 1183 y 236.310 297.315 0.250 0.433 345.0 n - - y 170.0 [327.046 331.344 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1199 0.000000 1199 y 236.347 297.067 0.250 0.433 345.0 n - - y 170.0 [329.461 331.991 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1216 0.000000 1216 y 236.385 296.820 0.250 0.433 345.0 n - - y 170.0 [331.876 332.638 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1233 0.000000 1233 y 236.423 296.573 0.250 0.433 345.0 n - - y 170.0 [334.291 333.285 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1250 0.000000 1250 y 236.462 296.326 0.250 0.433 345.0 n - - y 170.0 [336.706 333.932 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1266 0.000000 1266 y 236.501 296.079 0.250 0.433 345.0 n - - y 170.0 [339.121 334.580 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1283 0.000000 1283 y 236.541 295.832 0.250 0.433 345.0 n - - y 170.0 [341.535 335.227 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1300 0.000000 1300 y 236.581 295.586 0.250 0.433 345.0 n - - y 170.0 [343.950 335.874 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1316 0.000000 1316 y 236.622 295.339 0.250 0.433 345.0 n - - y 170.0 [346.365 336.521 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1333 0.000000 1333 y 236.663 295.092 0.250 0.433 345.0 n - - y 170.0 [348.780 337.168 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1350 0.000000 1350 y 236.705 294.846 0.250 0.433 345.0 n - - y 170.0 [351.195 337.815 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1366 0.000000 1366 y 236.747 294.600 0.250 0.433 345.0 n - - y 170.0 [353.609 338.462 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1383 0.000000 1383 y 236.790 294.353 0.250 0.433 345.0 n - - y 170.0 [356.024 339.109 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1400 0.000000 1400 y 236.833 294.107 0.250 0.433 345.0 n - - y 160.0 [358.439 339.756 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1416 0.000000 1416 y 236.877 293.861 0.250 0.433 345.0 n - - y 160.0 [360.854 340.403 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1433 0.000000 1433 y 236.921 293.615 0.250 0.433 345.0 n - - y 160.0 [363.269 341.050 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1450 0.000000 1450 y 236.966 293.369 0.250 0.433 345.0 n - - y 160.0 [365.683 341.697 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1466 0.000000 1466 y 237.011 293.123 0.250 0.433 345.0 n - - y 160.0 [368.098 342.344 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1483 0.000000 1483 y 237.057 292.877 0.250 0.433 345.0 n - - y 160.0 [370.513 342.991 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1500 0.000000 1500 y 237.103 292.632 0.250 0.433 345.0 n - - y 160.0 [372.928 343.638 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1516 0.000000 1516 y 237.150 292.386 0.250 0.433 345.0 n - - y 160.0 [375.343 344.285 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1533 0.000000 1533 y 237.197 292.141 0.250 0.433 345.0 n - - y 160.0 [377.758 344.932 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1550 0.000000 1550 y 237.245 291.895 0.250 0.433 345.0 n - - y 160.0 [380.172 345.579 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1566 0.000000 1566 y 237.294 291.650 0.250 0.433 345.0 n - - y 160.0 [382.587 346.226 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1583 0.000000 1583 y 237.343 291.405 0.250 0.433 345.0 n - - y 160.0 [385.002 346.873 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1600 0.000000 1600 y 237.392 291.160 0.250 0.433 345.0 n - - y 160.0 [387.417 347.520 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1616 0.000000 1616 y 237.442 290.915 0.250 0.433 345.0 n - - y 160.0 [389.832 348.168 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1633 0.000000 1633 y 237.492 290.670 0.250 0.433 345.0 n - - y 160.0 [392.246 348.815 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1650 0.000000 1650 y 237.543 290.425 0.250 0.433 345.0 n - - y 160.0 [394.661 349.462 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1666 0.000000 1666 y 237.595 290.180 0.250 0.433 345.0 n - - y 160.0 [397.076 350.109 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1683 0.000000 1683 y 237.647 289.936 0.250 0.433 345.0 n - - y 160.0 [399.491 350.756 345.0 240.010 290.828 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1700 0.000000 1700 y 237.699 289.691 0.250 0.433 345.0 n - - y 160.0 [401.906 351.403 345.0 242.424 291.475 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1716 0.000000 1716 y 237.752 289.447 0.250 0.433 345.0 n - - y 160.0 [404.321 352.050 345.0 244.839 292.122 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1733 0.000000 1733 y 237.806 289.203 0.250 0.433 345.0 n - - y 160.0 [406.735 352.697 345.0 247.254 292.769 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1750 0.000000 1750 y 237.860 288.959 0.250 0.433 345.0 n - - y 160.0 [409.150 353.344 345.0 249.669 293.416 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1766 0.000000 1766 y 237.914 288.715 0.250 0.433 345.0 n - - y 160.0 [411.565 353.991 345.0 252.084 294.063 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1783 0.000000 1783 y 237.969 288.471 0.250 0.433 345.0 n - - y 160.0 [413.980 354.638 345.0 254.498 294.710 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n y n n n y
1800 0.000000 1800 y 238.025 288.227 0.250 0.433 345.0 n - - y 160.0 [416.395 355.285 345.0 256.913 295.357 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1816 0.000000 1816 y 238.081 287.984 0.250 0.433 345.0 n - - y 160.0 [418.809 355.932 345.0 259.328 296.004 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1833 0.000000 1833 y 238.137 287.740 0.250 0.433 345.0 n - - y 160.0 [421.224 356.579 345.0 261.743 296.651 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1850 0.000000 1850 y 238.194 287.497 0.250 0.433 345.0 n - - y 160.0 [423.639 357.226 345.0 264.158 297.298 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1866 0.000000 1866 y 238.252 287.253 0.250 0.433 345.0 n - - y 160.0 [426.054 357.873 345.0 266.573 297.945 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1883 0.000000 1883 y 238.310 287.010 0.250 0.433 345.0 n - - y 160.0 [428.469 358.520 345.0 268.987 298.592 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1900 0.000000 1900 y 238.368 286.767 0.250 0.433 345.0 n - - y 160.0 [430.883 359.167 345.0 271.402 299.239 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1916 0.000000 1916 y 238.428 286.524 0.250 0.433 345.0 n - - y 160.0 [433.298 359.814 345.0 273.817 299.886 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1933 0.000000 1933 y 238.487 286.281 0.250 0.433 345.0 n - - y 160.0 [435.713 360.461 345.0 276.232 300.533 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1950 0.000000 1950 y 238.547 286.039 0.250 0.433 345.0 n - - y 160.0 [438.128 361.108 345.0 278.647 301.180 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1966 0.000000 1966 y 238.608 285.796 0.250 0.433 345.0 n - - y 160.0 [440.543 361.756 345.0 281.061 301.827 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
1983 0.000000 1983 y 238.669 285.554 0.250 0.433 345.0 n - - y 160.0 [442.958 362.403 345.0 283.476 302.474 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2000 0.000000 2000 y 238.731 285.312 0.250 0.433 345.0 n - - y 160.0 [445.372 363.050 345.0 285.891 303.121 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2016 0.000000 2016 y 238.793 285.069 0.250 0.433 345.0 n - - y 160.0 [447.787 363.697 345.0 288.306 303.768 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2033 0.000000 2033 y 238.855 284.827 0.250 0.433 345.0 n - - y 160.0 [450.202 364.344 345.0 290.721 304.416 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2050 0.000000 2050 y 238.918 284.585 0.250 0.433 345.0 n - - y 160.0 [452.617 364.991 345.0 293.135 305.063 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2066 0.000000 2066 y 238.982 284.344 0.250 0.433 330.0 n - - y 160.0 [455.032 365.638 345.0 295.550 305.710 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2083 0.000000 2083 y 239.046 284.102 0.250 0.433 330.0 n - - y 160.0 [457.446 366.285 345.0 297.965 306.357 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2100 0.000000 2100 y 239.111 283.861 0.250 0.433 330.0 n - - y 160.0 [459.861 366.932 345.0 300.380 307.004 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2116 0.000000 2116 y 239.176 283.619 0.250 0.433 330.0 n - - y 160.0 [462.276 367.579 345.0 302.795 307.651 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2133 0.000000 2133 y 239.241 283.378 0.250 0.433 330.0 n - - y 160.0 [464.691 368.226 345.0 305.210 308.298 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2150 0.000000 2150 y 239.308 283.137 0.250 0.433 330.0 n - - y 160.0 [467.106 368.873 345.0 307.624 308.945 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2166 0.000000 2166 y 239.374 282.896 0.250 0.433 330.0 n - - y 160.0 [469.520 369.520 345.0 310.039 309.592 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2183 0.000000 2183 y 239.441 282.655 0.250 0.433 330.0 n - - y 160.0 [471.935 370.167 345.0 312.454 310.239 345.0 ] [] - 0 0 0 0 - 0 0 inf n n y n n n n y
2200 0.000000 2200 y 239.509 282.414 0.250 0.433 330.0 n - - y 160.0 [474.350 370.814 345.0 314.869 310.886 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2216 0.000000 2216 y 239.577 282.174 0.250 0.433 330.0 n - - y 160.0 [476.765 371.461 345.0 317.284 311.533 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2233 0.000000 2233 y 239.646 281.933 0.250 0.433 330.0 n - - y 160.0 [479.180 372.108 345.0 319.698 312.180 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2250 0.000000 2250 y 239.715 281.693 0.250 0.433 330.0 n - - y 160.0 [481.595 372.755 345.0 322.113 312.827 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2266 0.000000 2266 y 239.785 281.453 0.250 0.433 330.0 n - - y 160.0 [484.009 373.402 345.0 324.528 313.474 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2283 0.000000 2283 y 239.855 281.213 0.250 0.433 330.0 n - - y 160.0 [486.424 374.049 345.0 326.943 314.121 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2300 0.000000 2300 y 239.925 280.973 0.250 0.433 330.0 n - - y 160.0 [488.839 374.696 345.0 329.358 314.768 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2316 0.000000 2316 y 239.996 280.734 0.250 0.433 330.0 n - - y 160.0 [491.254 375.344 345.0 331.773 315.415 345.0 ] [] - 0 0 0 0 - 0 0 inf n n n n n n n y
2333 0.000000 2333 y 240.068 280.494 0.250 0.433 330.0 n - - y 160.0 [493.669 375.991 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2350 0.000000 2350 y 240.140 280.255 0.250 0.433 330.0 n - - y 160.0 [496.083 376.638 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2366 0.000000 2366 y 240.213 280.016 0.250 0.433 330.0 n - - y 160.0 [498.498 377.285 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2383 0.000000 2383 y 240.286 279.776 0.250 0.433 330.0 n - - y 160.0 [500.913 377.932 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2400 0.000000 2400 y 240.360 279.538 0.250 0.433 330.0 n - - y 160.0 [503.328 378.579 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2416 0.000000 2416 y 240.434 279.299 0.250 0.433 330.0 n - - y 160.0 [505.743 379.226 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2433 0.000000 2433 y 240.508 279.060 0.250 0.433 330.0 n - - y 160.0 [508.158 379.873 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2450 0.000000 2450 y 240.583 278.822 0.250 0.433 330.0 n - - y 160.0 [510.572 380.520 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2466 0.000000 2466 y 240.659 278.583 0.250 0.433 330.0 n - - y 160.0 [512.987 381.167 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2483 0.000000 2483 y 240.735 278.345 0.250 0.433 330.0 n - - y 160.0 [515.402 381.814 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2499 0.000000 2499 y 240.812 278.107 0.250 0.433 330.0 n - - y 160.0 [517.817 382.461 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2516 0.000000 2516 y 240.889 277.870 0.250 0.433 330.0 n - - y 160.0 [520.232 383.108 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2533 0.000000 2533 y 240.967 277.632 0.250 0.433 330.0 n - - y 160.0 [522.646 383.755 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2549 0.000000 2549 y 241.045 277.394 0.250 0.433 330.0 n - - y 160.0 [525.061 384.402 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2566 0.000000 2566 y 241.123 277.157 0.250 0.433 330.0 n - - y 160.0 [527.476 385.049 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2583 0.000000 2583 y 241.202 276.920 0.250 0.433 330.0 n - - y 160.0 [529.891 385.696 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2599 0.000000 2599 y 241.282 276.683 0.250 0.433 330.0 n - - y 160.0 [532.306 386.343 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2616 0.000000 2616 y 241.362 276.446 0.250 0.433 330.0 n - - y 160.0 [534.720 386.990 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2633 0.000000 2633 y 241.443 276.209 0.250 0.433 330.0 n - - y 160.0 [537.135 387.637 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2649 0.000000 2649 y 241.524 275.973 0.250 0.433 330.0 n - - y 160.0 [539.550 388.284 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
2666 0.000000 2666 y 241.605 275.737 0.250 0.433 330.0 n - - y 160.0 [541.965 388.932 345.0 ] [] - 0 0 0 1 - 0 0 inf n n n n n n n y
